accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,host_age_days,days_since_last_review,avg_review_score,season,distance_to_center_km,accommodates_bedrooms,min_nights_reviews,Has_Wifi,Has_Kitchen,Has_Heating,Has_TV,Has_Essentials,Has_Hair_Dryer,Has_Iron,Has_Free_Parking,Has_Hangers,Has_Laptop_Friendly_Workspace,host_has_profile_pic_binary,host_identity_verified_binary,host_is_superhost,instant_bookable,room_Private room,room_Shared room,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,price
2,1.0,1.0,1.0,2,45,47,4.96,4377,13.0,4.918571428571428,2.0,4.558408017233834,2.0,94,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,306.0
6,2.0,2.0,3.0,3,60,65,4.63,868,22.0,4.687142857142858,2.0,0.5665513537512903,12.0,195,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,263.0
2,1.0,1.0,0.0,90,120,3,5.0,4302,224.0,5.0,3.0,4.828496120023986,2.0,270,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98.0
1,1.0,1.0,1.0,4,99,79,4.9,920,21.0,4.918571428571428,2.0,6.91330300098753,1.0,316,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,64.0
2,1.0,1.0,1.0,2,365,185,4.86,990,17.0,4.857142857142857,2.0,7.465173948897475,2.0,370,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,131.0
8,2.0,3.0,6.0,1,365,75,4.76,867,4.0,4.771428571428571,2.0,5.206594685875441,24.0,75,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,293.0
2,1.0,1.0,1.0,90,1125,5,5.0,3412,182.0,4.942857142857143,0.0,3.741663277891904,2.0,450,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,120.0
6,2.0,3.0,3.0,1,365,122,4.85,3185,10.0,4.781428571428571,2.0,1.6137607282717439,18.0,122,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,490.0
8,2.0,3.0,4.0,2,365,73,4.85,875,32.0,4.8428571428571425,1.0,6.940460602816587,24.0,146,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,385.0
1,1.0,1.0,1.0,90,180,1,5.0,3158,778.0,5.0,1.0,1.1392626886281338,1.0,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65.0
8,3.5,4.0,4.0,2,28,35,4.69,3299,268.0,4.702857142857143,3.0,8.072854861814028,32.0,70,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,449.0
5,2.0,3.0,3.0,2,1125,141,4.91,3341,7.0,4.88,2.0,1.0389415663972477,15.0,282,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,585.0
2,1.0,1.0,2.0,90,365,1,5.0,4557,195.0,5.0,0.0,5.041803216719884,2.0,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,100.0
4,1.0,1.0,3.0,2,21,76,4.89,3776,134.0,4.831428571428572,0.0,1.0947228915080758,4.0,152,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,193.0
4,1.0,2.0,2.0,90,365,6,5.0,2387,161.0,4.855714285714285,0.0,4.1723594585334824,8.0,540,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,273.0
2,1.0,2.0,0.0,1,365,26,4.35,2303,45.0,4.551428571428572,1.0,7.970835642758053,4.0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,71.0
2,1.0,1.0,1.0,2,5,65,4.78,3557,26.0,4.818571428571429,1.0,3.188229635459424,2.0,130,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,200.0
2,1.0,1.0,1.0,90,365,12,5.0,3898,45.0,5.0,1.0,4.309229796293002,2.0,1080,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.0
4,1.0,1.0,1.0,90,365,0,4.89,928,0.0,4.892857142857143,,8.505700835334588,4.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,136.0
2,1.0,1.0,1.0,90,365,0,4.89,2363,0.0,4.892857142857143,,0.8939905879391736,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,95.0
5,2.0,2.0,2.0,1,30,138,4.59,1823,28.0,4.605714285714286,1.0,1.062644210791631,10.0,138,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,250.0
4,2.0,2.0,2.0,90,365,1,5.0,3389,678.0,5.0,2.0,1.0210886352528263,8.0,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,250.0
2,1.0,1.0,1.0,2,1125,29,5.0,3478,197.0,4.972857142857142,0.0,2.4599997586799627,2.0,58,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,224.0
6,2.0,3.0,3.0,90,365,6,4.67,1222,316.0,4.571428571428571,2.0,0.9300592861497994,18.0,540,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,186.0
6,2.0,2.0,3.0,90,200,65,4.97,3204,533.0,4.924285714285714,0.0,0.7630692836134689,12.0,5850,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,179.0
4,1.0,2.0,2.0,2,365,31,4.74,2412,23.0,4.8,2.0,4.581655732253715,8.0,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,205.0
2,1.0,1.0,1.0,2,7,88,4.92,4835,3.0,4.915714285714286,2.0,4.140934480346391,2.0,176,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,158.0
4,1.0,1.0,3.0,1,360,115,4.74,2932,18.0,4.734285714285714,2.0,1.0947228915080758,4.0,115,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,388.0
4,2.0,2.0,2.0,2,60,70,4.96,1443,16.0,4.952857142857143,2.0,3.8355347647288913,8.0,140,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,384.0
6,2.5,3.0,3.0,90,365,28,4.86,2387,313.0,4.861428571428571,2.0,3.014966038915485,18.0,2520,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,398.0
4,1.0,2.0,2.0,90,365,72,4.85,851,43.0,4.825714285714286,1.0,2.1263019628680326,8.0,6480,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,282.0
4,1.0,2.0,2.0,4,28,81,5.0,3273,16.0,4.941428571428572,2.0,4.74398578337552,8.0,324,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,280.0
2,1.0,1.0,1.0,5,30,35,4.91,2829,17.0,4.827142857142857,2.0,1.1663630344445746,2.0,175,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,222.0
5,1.0,2.0,2.0,4,1125,89,4.73,3204,23.0,4.768571428571429,2.0,0.5080399500741994,10.0,356,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,468.0
2,1.0,1.0,1.0,1,1125,50,4.94,880,275.0,4.908571428571428,3.0,3.1775592055726336,2.0,50,0,0,0,0,0,0,0,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,271.0
6,2.0,3.0,4.0,1,365,112,4.8,845,9.0,4.79,2.0,0.942848715557732,18.0,112,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,316.0
4,1.0,2.0,3.0,2,1125,118,4.94,845,28.0,4.92857142857143,1.0,4.414333604784942,8.0,236,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,261.0
5,2.0,2.0,4.0,2,28,28,4.89,844,38.0,4.854285714285715,1.0,0.9335392214731888,10.0,56,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,624.0
4,1.0,1.0,2.0,90,365,3,5.0,1364,34.0,4.952857142857143,1.0,0.4386289876983835,4.0,270,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,122.0
2,1.0,0.0,1.0,1,365,2,2.5,2462,18.0,2.642857142857143,2.0,3.908700209999117,0.0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,88.0
2,1.0,1.0,1.0,3,120,23,5.0,4059,29.0,4.938571428571429,1.0,5.723561037396936,2.0,69,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125.0
4,2.0,2.0,2.0,2,180,107,4.96,590,9.0,4.93,2.0,6.936697412868351,8.0,214,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,241.0
4,1.0,1.0,2.0,2,90,74,4.96,842,8.0,4.954285714285713,2.0,5.439568158305048,4.0,148,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,217.0
6,1.5,3.0,3.0,3,16,16,5.0,3534,197.0,4.965714285714286,0.0,4.16839824293922,18.0,48,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,300.0
4,1.0,2.0,2.0,1,4,120,4.84,5080,11.0,4.862857142857143,2.0,6.277856990345271,8.0,120,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,158.0
6,2.0,2.0,4.0,1,30,105,4.9,1390,16.0,4.901428571428572,2.0,6.116887663008013,12.0,105,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,203.0
2,1.0,1.0,1.0,90,365,4,5.0,2387,597.0,4.892857142857143,3.0,5.162751082306205,2.0,360,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,136.0
3,1.0,1.0,2.0,1,365,1,1.0,2462,461.0,1.5714285714285714,1.0,3.72872821627163,3.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,200.0
2,1.0,1.0,1.0,90,365,8,4.75,2387,136.0,4.734285714285714,0.0,3.6354905388732393,2.0,720,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,175.0
6,2.0,2.0,3.0,1,1125,52,4.83,4123,22.0,4.78,2.0,1.6137607282717439,12.0,52,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,445.0
1,1.0,1.0,1.0,90,120,0,4.89,3394,0.0,4.892857142857143,,6.985950913157963,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,69.0
4,1.0,2.0,2.0,3,365,74,4.99,838,30.0,4.957142857142856,1.0,0.3810911666188538,8.0,222,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,627.0
4,1.0,2.0,2.0,90,365,0,4.89,3394,0.0,4.892857142857143,,7.0959703948847,8.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,170.0
10,3.0,4.0,5.0,1,365,2,5.0,2338,9.0,5.0,2.0,6.370870006873043,40.0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,367.0
4,2.0,2.0,2.0,1,30,2,5.0,2338,50.0,5.0,1.0,6.47936671150076,8.0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,179.0
6,2.0,2.0,3.0,1,30,2,4.5,2338,38.0,4.928571428571429,1.0,6.5793856747875425,12.0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,189.0
2,1.0,1.0,1.0,1,60,63,4.89,2934,7.0,4.855714285714286,2.0,6.395612181522389,2.0,63,0,0,0,0,0,0,0,0,0,0,1,1,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107.0
2,1.0,1.0,1.0,1,60,55,4.87,2934,5.0,4.882857142857143,2.0,6.346340433281376,2.0,55,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101.0
2,1.0,0.0,1.0,2,28,81,4.8,3287,34.0,4.791428571428571,1.0,0.36790953491278944,0.0,162,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,265.0
1,1.0,1.0,1.0,90,365,0,4.89,1654,0.0,4.892857142857143,,6.405538574382576,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,69.0
1,1.0,1.0,1.0,90,364,0,4.89,834,0.0,4.892857142857143,,7.64112531439579,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.0
1,1.0,1.0,4.0,91,365,1,5.0,834,368.0,4.571428571428571,2.0,4.5451022557874685,1.0,91,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,75.0
1,1.0,1.0,1.0,90,365,5,4.6,834,405.0,4.771428571428571,1.0,4.556479951470443,1.0,450,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,66.0
2,1.0,1.0,1.0,90,365,8,5.0,2387,162.0,4.982857142857143,0.0,2.685114672990594,2.0,720,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,112.0
2,1.0,1.0,1.0,90,365,8,4.88,2387,23.0,4.931428571428571,2.0,3.227654937356534,2.0,720,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,169.0
4,1.0,1.0,2.0,2,365,48,4.67,2119,16.0,4.618571428571428,2.0,1.2761355506060907,4.0,96,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,233.0
2,1.0,0.0,1.0,90,365,11,4.73,2387,166.0,4.741428571428571,0.0,3.267787650408559,0.0,990,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,133.0
2,1.0,1.0,1.0,1,365,16,5.0,3044,297.0,4.9471428571428575,2.0,6.585858092030858,2.0,16,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148.0
6,2.0,3.0,3.0,1,1125,136,4.9,832,5.0,4.9071428571428575,2.0,4.678746779996947,18.0,136,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,257.0
2,1.0,0.0,1.0,90,365,6,4.83,2387,126.0,4.57,0.0,2.8392609365007893,0.0,540,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127.0
2,1.0,0.0,1.0,90,365,12,4.75,2387,60.0,4.762857142857143,1.0,2.639141285527336,0.0,1080,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,113.0
4,1.0,2.0,2.0,90,365,5,5.0,2387,97.0,4.942857142857143,1.0,2.6735680103441655,8.0,450,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,227.0
6,2.0,2.0,3.0,2,1125,62,4.89,829,14.0,4.847142857142858,2.0,1.0057520154649877,12.0,124,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,543.0
6,2.5,2.0,2.0,2,60,73,4.59,3357,44.0,4.5285714285714285,1.0,0.9300592861497994,12.0,146,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,345.0
4,1.0,1.0,2.0,1,60,50,4.96,854,23.0,4.951428571428572,2.0,7.7862832157335,4.0,50,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,153.0
6,1.0,3.0,4.0,1,60,120,4.93,827,10.0,4.932857142857143,2.0,6.048440670188707,18.0,120,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,234.0
2,1.0,1.0,1.0,90,365,1,5.0,1083,186.0,5.0,0.0,1.0589786546876945,2.0,90,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132.0
3,1.0,1.0,2.0,1,1125,108,4.94,2345,13.0,4.914285714285714,2.0,0.8791017670373207,3.0,108,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,346.0
2,1.0,1.0,1.0,90,730,3,5.0,2227,65.0,4.905714285714287,1.0,0.8457980357225554,2.0,270,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,103.0
2,1.0,0.0,1.0,2,90,77,4.81,4343,12.0,4.840000000000001,2.0,1.2191235201484258,0.0,154,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,186.0
5,1.0,2.0,3.0,2,1125,171,4.8,955,15.0,4.788571428571428,2.0,0.7065451065858334,10.0,342,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,332.0
4,1.0,2.0,2.0,5,90,39,4.97,2877,6.0,4.9071428571428575,2.0,4.752919581986319,8.0,195,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,249.0
4,1.0,2.0,2.0,2,90,65,5.0,4124,15.0,4.978571428571429,2.0,3.4510092221067206,8.0,130,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,309.0
6,1.0,3.0,4.0,90,365,0,4.89,1932,0.0,4.892857142857143,,1.053445232374388,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,314.0
4,1.0,2.0,3.0,1,1125,13,4.85,3044,332.0,4.902857142857143,2.0,6.78916473637086,8.0,13,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,230.0
5,1.0,2.0,3.0,90,180,53,4.89,2364,240.0,4.88,3.0,7.238060053403526,10.0,4770,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,105.0
4,2.0,1.0,2.0,4,60,80,4.88,819,16.0,4.8500000000000005,2.0,5.5017133655422015,4.0,320,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,242.0
2,1.0,1.0,1.0,90,365,1,4.0,1198,652.0,4.428571428571429,3.0,0.5554864545154253,2.0,90,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,149.0
6,2.0,2.0,3.0,2,365,105,4.87,819,23.0,4.841428571428572,2.0,0.9311989423706157,12.0,210,0,0,0,0,0,0,0,0,0,0,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,443.0
6,2.0,3.0,3.0,90,365,0,4.89,4145,0.0,4.892857142857143,,0.7225770451745456,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,340.0
3,1.0,1.0,1.0,1,90,95,4.88,2364,13.0,4.877142857142857,2.0,7.059240031269751,3.0,95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,121.0
5,2.0,2.0,3.0,1,180,90,4.9,2435,17.0,4.901428571428572,2.0,8.404850718496698,10.0,90,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,159.0
1,1.0,1.0,1.0,90,365,2,5.0,3405,449.0,5.0,1.0,8.188364334666963,1.0,180,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,20.0
1,1.0,1.0,1.0,90,365,7,4.86,3405,179.0,4.9,0.0,8.188369663836726,1.0,630,0,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,120.0
4,1.0,2.0,2.0,2,180,38,4.76,911,128.0,4.822857142857144,0.0,6.448707722441178,8.0,76,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,235.0
2,1.0,0.0,2.0,2,1125,88,4.98,1680,16.0,4.97,2.0,2.4475162531854626,0.0,176,0,0,0,0,0,0,0,0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,178.0
2,1.0,1.0,1.0,5,60,14,5.0,1818,10.0,4.9799999999999995,2.0,1.219025379499115,2.0,70,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,185.0
